"datetime","main.aqi","components.co","components.no","components.no2","components.o3","components.so2","components.pm2_5","components.pm10","components.nh3","coord.lon","coord.lat","extraction_date_time","city_name"
"2024-01-01 00:02:43+08:00",1.0,240.33,0.0,1.99,41.13,6.97,2.11,2.63,1.0,123.7333,13.1333,"2024-01-01 00:02:43.326152+08:00","Legazpi City"
"2024-01-01 00:02:45+08:00",1.0,250.34,0.0,1.74,45.78,11.21,5.31,5.82,0.95,123.5325,13.2403,"2024-01-01 00:02:45.654708+08:00","Ligao"
"2024-01-01 00:02:47+08:00",1.0,247.0,0.0,3.47,41.49,1.85,1.81,4.39,1.85,121.1667,13.95,"2024-01-01 00:02:47.817387+08:00","Lipa City"
"2024-01-01 00:02:49+08:00",1.0,273.71,0.0,2.06,37.55,0.83,5.43,5.87,0.94,122.5967,10.8794,"2024-01-01 00:02:50.028332+08:00","Lucena"
"2024-01-01 00:02:52+08:00",1.0,273.71,0.0,2.06,37.55,0.83,5.43,5.87,0.94,122.4347,10.8925,"2024-01-01 00:02:52.207372+08:00","Maasin"
"2024-01-01 00:02:53+08:00",2.0,580.79,0.01,10.97,23.96,1.58,17.29,19.85,10.89,120.5736,15.2216,"2024-01-01 00:02:53.960953+08:00","Mabalacat City"
"2024-01-01 00:02:55+08:00",4.0,1789.09,29.5,30.16,0.0,25.03,52.93,72.2,11.53,121.0327,14.5503,"2024-01-01 00:02:55.267010+08:00","Makati City"
"2024-01-01 00:02:56+08:00",2.0,373.84,0.0,6.17,50.07,5.25,15.16,17.86,2.28,119.9379,15.6361,"2024-01-01 00:02:57.161757+08:00","Malabon"
"2024-01-01 00:02:59+08:00",1.0,340.46,0.13,7.28,3.22,0.86,7.12,8.95,5.95,125.0833,8.15,"2024-01-01 00:02:59.718101+08:00","Malaybalay"
"2024-01-01 00:03:02+08:00",1.0,447.27,0.0,8.48,26.11,1.97,6.92,11.65,5.38,120.8117,14.8419,"2024-01-01 00:03:02.237640+08:00","Malolos"
"2024-01-01 00:03:04+08:00",4.0,1789.09,29.5,30.16,0.0,25.03,52.93,72.2,11.53,121.0409,14.5832,"2024-01-01 00:03:05.104931+08:00","Mandaluyong City"
"2024-01-01 00:03:07+08:00",1.0,337.12,0.0,6.77,22.71,2.41,7.39,9.34,3.64,123.9333,10.3333,"2024-01-01 00:03:07.576140+08:00","Mandaue City"
"2024-01-01 00:03:09+08:00",1.0,473.98,0.0,12.68,24.32,5.36,7.82,16.12,5.95,120.9822,14.6042,"2024-01-01 00:03:09.949157+08:00","Manila"
"2024-01-01 00:03:11+08:00",2.0,534.06,0.0,15.59,24.32,4.17,17.59,20.16,29.39,124.2928,7.9986,"2024-01-01 00:03:11.761911+08:00","Marawi"
"2024-01-01 00:03:13+08:00",1.0,213.62,0.0,1.59,47.92,0.75,1.44,1.94,0.09,125.4708,9.7339,"2024-01-01 00:03:13.920888+08:00","Mati"
"2024-01-01 00:03:15+08:00",1.0,473.98,0.0,12.68,24.32,5.36,7.82,16.12,5.95,120.9608,14.7369,"2024-01-01 00:03:15.551452+08:00","Meycauayan"
"2024-01-01 00:03:17+08:00",1.0,487.33,0.01,8.91,14.48,1.12,9.52,12.49,3.23,120.9031,15.7161,"2024-01-01 00:03:18.099315+08:00","Muñoz"
"2024-01-01 00:03:19+08:00",1.0,211.95,0.0,0.54,55.08,3.25,0.99,1.37,0.28,123.1814,13.6192,"2024-01-01 00:03:19.518757+08:00","Naga"
"2024-01-01 00:03:21+08:00",1.0,473.98,0.0,12.68,24.32,5.36,7.82,16.12,5.95,120.95,14.6667,"2024-01-01 00:03:22.020105+08:00","Navotas"
"2024-01-01 00:03:24+08:00",1.0,370.5,0.0,5.91,23.96,2.18,6.37,7.98,1.06,120.2828,14.8292,"2024-01-01 00:03:24.460022+08:00","Olongapo"
"2024-01-01 00:03:25+08:00",1.0,330.45,0.03,5.27,14.13,0.65,4.58,5.94,2.22,124.6075,11.0064,"2024-01-01 00:03:26.196776+08:00","Ormoc"
"2024-01-01 00:03:28+08:00",1.0,210.29,0.0,0.64,47.21,0.33,1.34,1.5,0.08,123.8044,8.4858,"2024-01-01 00:03:28.373466+08:00","Oroquieta"
"2024-01-01 00:03:30+08:00",1.0,213.62,0.0,1.69,31.83,0.37,1.17,1.61,1.03,123.8333,8.15,"2024-01-01 00:03:30.294610+08:00","Ozamiz City"
"2024-01-01 00:03:32+08:00",1.0,327.11,0.09,4.58,7.51,0.83,5.95,7.64,5.95,123.43700000000001,7.8257,"2024-01-01 00:03:32.863903+08:00","Pagadian"
"2024-01-01 00:03:34+08:00",1.0,440.6,0.01,8.05,22.53,1.28,6.6,8.12,4.75,121.0833,15.55,"2024-01-01 00:03:34.936206+08:00","Palayan City"
"2024-01-01 00:03:37+08:00",1.0,230.31,0.0,1.86,20.56,0.36,1.51,2.04,0.64,125.6842,7.3081,"2024-01-01 00:03:37.396993+08:00","Panabo"
"2024-01-01 00:03:39+08:00",4.0,1789.09,29.5,30.16,0.0,25.03,52.93,72.2,11.53,121.0175,14.4816,"2024-01-01 00:03:39.945303+08:00","Paranaque City"
"2024-01-01 00:03:41+08:00",4.0,1789.09,29.5,30.16,0.0,25.03,52.93,72.2,11.53,121.065,14.587,"2024-01-01 00:03:41.635651+08:00","Pasig"
"2024-01-01 00:03:43+08:00",1.0,223.64,0.0,1.5,28.25,0.5,2.39,2.74,0.55,118.7333,9.7333,"2024-01-01 00:03:43.634130+08:00","Puerto Princesa City"
"2024-01-01 00:03:45+08:00",2.0,847.82,1.55,22.62,3.62,10.25,19.74,34.2,7.03,121.0333,14.6333,"2024-01-01 00:03:45.981336+08:00","Quezon City"
"2024-01-01 00:03:47+08:00",1.0,393.87,0.03,4.88,13.77,0.51,8.85,10.4,3.9,121.6201,17.1189,"2024-01-01 00:03:47.502341+08:00","Roxas"
"2024-01-01 00:03:48+08:00",1.0,220.3,0.0,0.67,44.7,0.18,0.74,1.03,0.22,123.4242,10.9447,"2024-01-01 00:03:48.866890+08:00","Sagay"
"2024-01-01 00:03:51+08:00",1.0,357.15,0.0,6.17,34.33,2.24,4.23,7.39,1.95,120.5431,14.7678,"2024-01-01 00:03:51.326155+08:00","Samal"
"2024-01-01 00:03:53+08:00",2.0,660.9,0.04,15.94,12.7,1.76,14.95,18.39,4.05,120.8931,15.5448,"2024-01-01 00:03:53.824476+08:00","San Carlos"
"2024-01-01 00:03:56+08:00",1.0,300.41,0.0,1.63,57.94,0.97,9.39,10.36,1.44,120.3166,16.6159,"2024-01-01 00:03:56.514927+08:00","San Fernando"
"2024-01-01 00:03:58+08:00",1.0,260.35,0.0,2.55,30.04,0.28,2.72,3.29,1.33,121.8712,17.8927,"2024-01-01 00:03:59.014116+08:00","San Jose"
"2024-01-01 00:04:00+08:00",1.0,243.66,0.0,2.38,39.7,0.89,1.27,3.5,2.28,121.0453,14.8139,"2024-01-01 00:04:00.329044+08:00","San Jose del Monte"
"2024-01-01 00:04:01+08:00",1.0,290.39,0.0,2.79,33.62,0.48,2.99,3.67,3.04,120.4583,17.7422,"2024-01-01 00:04:02.025243+08:00","San Juan"
"2024-01-01 00:04:04+08:00",2.0,720.98,0.03,20.22,15.02,3.87,13.52,19.51,5.7,120.6197,14.9696,"2024-01-01 00:04:04.231926+08:00","San Pablo"
"2024-01-01 00:04:06+08:00",2.0,634.19,0.12,11.14,7.69,1.36,19.7,22.84,15.07,121.8833,17.2,"2024-01-01 00:04:06.485483+08:00","San Pedro"
"2024-01-01 00:04:08+08:00",2.0,660.9,0.04,15.94,12.7,1.76,14.95,18.39,4.05,120.9378,15.4238,"2024-01-01 00:04:09.366172+08:00","Santa Rosa"
"2024-01-01 00:04:11+08:00",1.0,260.35,0.0,1.65,32.9,0.38,2.6,3.14,2.53,120.4449,17.2939,"2024-01-01 00:04:11.499594+08:00","Santiago"
"2024-01-01 00:04:14+08:00",1.0,263.69,0.0,2.36,31.11,0.31,2.85,3.52,1.5,121.7645,17.3997,"2024-01-01 00:04:14.312669+08:00","Santo Tomas"
"2024-01-01 00:04:16+08:00",1.0,230.31,0.0,1.02,45.06,1.01,2.82,3.61,0.42,122.9667,10.8,"2024-01-01 00:04:17.002932+08:00","Silay City"
"2024-01-01 00:04:18+08:00",1.0,270.37,0.0,2.83,39.34,0.89,2.73,3.45,1.57,122.4042,9.7519,"2024-01-01 00:04:18.877963+08:00","Sipalay"
"2024-01-01 00:04:20+08:00",1.0,213.62,0.0,1.59,47.92,0.75,1.44,1.94,0.09,125.5,9.75,"2024-01-01 00:04:20.542885+08:00","Surigao City"
"2024-01-01 00:04:21+08:00",1.0,236.99,0.0,2.25,38.27,7.39,3.05,3.87,1.63,123.7336,13.3586,"2024-01-01 00:04:22.151782+08:00","Tabaco"
"2024-01-01 00:04:24+08:00",1.0,233.65,0.0,1.41,30.76,0.17,1.91,2.19,0.73,121.4443,17.4189,"2024-01-01 00:04:24.690119+08:00","Tabuk"
